LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ADDRESS,LEA_CITY,LEA_ZIP,CJJ,LEA_ENR,LEA_ENR_NONLEAFAC,LEA_SCHOOLS,LEA_CRCOORD_SEX_IND,LEA_CRCOORD_RAC_IND,LEA_CRCOORD_DIS_IND,LEA_CRCOORD_SEX_FN,LEA_CRCOORD_SEX_LN,LEA_CRCOORD_SEX_PH,LEA_CRCOORD_SEX_EM,LEA_CRCOORD_RAC_FN,LEA_CRCOORD_RAC_LN,LEA_CRCOORD_RAC_PH,LEA_CRCOORD_RAC_EM,LEA_CRCOORD_DIS_FN,LEA_CRCOORD_DIS_LN,LEA_CRCOORD_DIS_PH,LEA_CRCOORD_DIS_EM,LEA_DESEGPLAN,LEA_HBPOLICY_IND,LEA_HBPOLICYURL_IND,LEA_HBPOLICY_URL,LEA_ECE_IND,LEA_ECE_NONIDEA,LEA_PS_IND,LEA_PS_FULLDAYFREE,LEA_PS_FULLDAYCOST,LEA_PS_PARTDAYFREE,LEA_PS_PARTDAYCOST,LEA_PSENR_NONIDEA_A3,LEA_PSENR_NONIDEA_A4,LEA_PSENR_NONIDEA_A5,LEA_PSENR_A2,LEA_PSENR_A3,LEA_PSENR_A4,LEA_PSENR_A5,LEA_PSELIG_ALL,LEA_PSELIG_IDEA,LEA_PSELIG_TITLEI,LEA_PSELIG_LOWINC,LEA_KG_IND,LEA_KG_FULLDAYFREE,LEA_KG_FULLDAYCOST,LEA_KG_PARTDAYFREE,LEA_KG_PARTDAYCOST,LEA_GED_IND,LEA_GEDPART_HI_M,LEA_GEDPART_HI_F,LEA_GEDPART_AM_M,LEA_GEDPART_AM_F,LEA_GEDPART_AS_M,LEA_GEDPART_AS_F,LEA_GEDPART_HP_M,LEA_GEDPART_HP_F,LEA_GEDPART_BL_M,LEA_GEDPART_BL_F,LEA_GEDPART_WH_M,LEA_GEDPART_WH_F,LEA_GEDPART_TR_M,LEA_GEDPART_TR_F,TOT_GEDPART_M,TOT_GEDPART_F,LEA_GEDPART_LEP_M,LEA_GEDPART_LEP_F,LEA_GEDPART_IDEA_M,LEA_GEDPART_IDEA_F,LEA_GEDCRED_HI_M,LEA_GEDCRED_HI_F,LEA_GEDCRED_AM_M,LEA_GEDCRED_AM_F,LEA_GEDCRED_AS_M,LEA_GEDCRED_AS_F,LEA_GEDCRED_HP_M,LEA_GEDCRED_HP_F,LEA_GEDCRED_BL_M,LEA_GEDCRED_BL_F,LEA_GEDCRED_WH_M,LEA_GEDCRED_WH_F,LEA_GEDCRED_TR_M,LEA_GEDCRED_TR_F,TOT_GEDCRED_M,TOT_GEDCRED_F,LEA_GEDCRED_LEP_M,LEA_GEDCRED_LEP_F,LEA_GEDCRED_IDEA_M,LEA_GEDCRED_IDEA_F,LEA_DISTED_IND,LEA_DISTEDENR_HI_M,LEA_DISTEDENR_HI_F,LEA_DISTEDENR_AM_M,LEA_DISTEDENR_AM_F,LEA_DISTEDENR_AS_M,LEA_DISTEDENR_AS_F,LEA_DISTEDENR_HP_M,LEA_DISTEDENR_HP_F,LEA_DISTEDENR_BL_M,LEA_DISTEDENR_BL_F,LEA_DISTEDENR_WH_M,LEA_DISTEDENR_WH_F,LEA_DISTEDENR_TR_M,LEA_DISTEDENR_TR_F,TOT_DISTEDENR_M,TOT_DISTEDENR_F,LEA_DISTEDENR_LEP_M,LEA_DISTEDENR_LEP_F,LEA_DISTEDENR_IDEA_M,LEA_DISTEDENR_IDEA_F
CO,COLORADO,0805880,Norwood School District No. R-2J,P O BOX 448,NORWOOD,81423,No,267,0,1,Yes,Yes,Yes,David,Crews,(970) 327-4336 x201,dave.crews@norwoodk12.org,David,Crews,(970) 327-4336 x201,dave.crews@norwoodk12.org,David,Crews,(970) 327-4336 x201,dave.crews@norwoodk12.org,No,Yes,Yes,http://www.norwoodk12.org/cms/lib010/CO01900783/Centricity/Domain/26/CodeOfConduct-2015-2016.pdf,No,-9,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0,14,8,5,Yes,-9,-9,-9,Yes,Yes,No,Yes,Yes,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,2,0,0,0,0,0,0,0,0,5,11,0,0,5,13,0,0,0,0
CO,COLORADO,0805910,South Routt School District No. Re 3,P O BOX 158,OAK CREEK,80467,No,347,2,4,Yes,Yes,Yes,Darci,Mohr,970-736-2313,dmohr@southrouttk12.org,Darci,Mohr,970-736-2313,dmohr@southrouttk12.org,Darci,Mohr,970-736-2313,dmohr@southrouttk12.org,No,Yes,No,-9,No,-9,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0,11,14,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,2,0,0,0,0,0,29,32,0,0,31,32,0,0,8,2
CO,COLORADO,0805940,Otis School District No. R-3,518 DUNGAN STREET,OTIS,80743,No,239,0,2,Yes,Yes,Yes,Kendra,Anderson,(970)246-3486,kendra.anderson@otisr3.com,Kendra,Anderson,(970)246-3486,kendra.anderson@otisr3.com,Kendra,Anderson,(970)246-3486,kendra.anderson@otisr3.com,No,Yes,Yes,www.otisr3.com,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,14,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805970,Ouray School District No. R-1 of  the county of Ouray and,P O BOX N,OURAY,81427,No,188,0,3,Yes,Yes,Yes,Scott,Pankow,(970)325-4505 x6004,spankow@ouray.k12.co.us,Scott,Pankow,(970)325-4505 x6004,spankow@ouray.k12.co.us,Kenneth,Nelson,(970)325-4505 x6002,knelson@ouray.k12.co.us,No,Yes,Yes,www.ouray.k12.co.us,No,-9,Yes,No,Yes,No,Yes,No,Yes,Yes,0,0,8,14,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806000,Revere School District,500 MAIN ST,OVID,80744,No,132,0,2,Yes,Yes,Yes,Sharon,Green,(970) 463-5414,sharon.green@revereschool.com,Sharon,Green,(970) 463-5414,sharon.green@revereschool.com,Sharon,Green,(970) 463-5414,sharon.green@revereschool.com,No,Yes,Yes,www.revereschool.com,No,-9,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0,8,5,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,2,2,0,0,0,0,0,0,0,8,2,0,0,10,4,0,0,2,0
CO,COLORADO,0806030,School District No. Re-5 Plateau,P O BOX 39,PEETZ,80747,No,172,173,2,Yes,Yes,Yes,Mark,Collard,970-334-2361 ext 113,collardm@peetzschool.org,Mark,Collard,970-334-2361 ext 113,collardm@peetzschool.org,Mark,Collard,970-334-2361 ext 113,collardm@peetzschool.org,No,Yes,Yes,http://www.peetzschool.org/Page/11,No,-9,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0,2,2,2,Yes,-9,-9,-9,No,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,5,0,0,2,0
CO,COLORADO,0806060,Peyton School District No. 23 in the county of El Paso and,18320 MAIN STREET,PEYTON,80831,No,664,0,4,Yes,Yes,Yes,Charine,Chase,(719)749-2330,charinechase@peyton.k12.co.us,Charine,Chase,719-749-2330,charinechase@peyton.k12.co.us,Janette,Watts,719-749-2330,janettewatts@peyton.k12.co.us,No,Yes,No,-9,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,2,17,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806090,Pritchett School District No. Re-3,P O BOX 7,PRITCHETT,81064,No,50,0,3,Yes,Yes,Yes,Terry,Bishop,7195234045,terry.bishop@pritchettre3.org,Terry,Bishop,7195234045,terry.bishop@pritchettre3.org,Terry,Bishop,7195234045,terry.bishop@pritchettre3.org,No,Yes,Yes,http://www.pritchettre3.org/home/bullying-prevention-and-education,No,-9,Yes,No,No,Yes,No,No,No,No,0,2,0,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
CO,COLORADO,0806120,Pueblo School District No. 60,315 WEST 11TH STREET,PUEBLO,81003,Yes,17678,26,34,Yes,Yes,Yes,Sheryl,Clarke,7195497100,communications@pueblocityschools.us,Sheryl,Clarke,7195497100,communications@pueblocityschools.us,Melisa,Cellan,7194233073,melisa.hohnbaumcellan@pueblocityschools.us,No,Yes,Yes,http://boe.pueblocityschools.us/policies-and-procedures/section-j/JICDE%20Bullying%20Prevention%20and%20Education.doc?attredirects=0&d=1,No,-9,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0,275,677,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806150,Pueblo County School District 70,301 LANE 28,PUEBLO,81001,No,9582,0,24,Yes,Yes,Yes,Andy,Beeman,7192956515,abeeman@district70.org,Andy,Beeman,7192956515,abeeman@district70.org,Laurie,Stratman,7192956532,lstratman@district70.org,No,Yes,Yes,www.district70.org,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,20,194,86,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806180,Rangely School District RE4,402 WEST MAIN ST.,RANGELY,81648,No,546,545,2,Yes,Yes,Yes,Arti,Winston,303-866-6905,Winston_a@cde.state.co.us,Matthew,Scoggins,970-675-2207,mscoggins@rangelyk12.org,Teresa,Schott,970-675-2064,tschott@rangelyk12.org,No,Yes,Yes,www.rangelyk12.org,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,2,32,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806210,Ridgway School District No. R-2  of  the County of Ouray,1115 WEST CLINTON STREET,RIDGWAY,81432,No,356,0,3,Yes,Yes,Yes,Steve,Smith,(970)626-4320 x1200,ssmith@ridgway.k12.co.us,Steve,Smith,(970)626-4320 x1200,ssmith@ridgway.k12.co.us,Steve,Smith,(970)626-4320 x1200,ssmith@ridgway.k12.co.us,No,Yes,Yes,www.ridgway.k12.co.us/School-Board_Policies-board-policies.html,No,-9,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0,14,11,5,Yes,-9,-9,-9,Yes,No,Yes,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,8,11,0,0,8,11,2,0,0,0
CO,COLORADO,0806240,Garfield School District No. Re-2,839 WHITERIVER AVE,RIFLE,81650,No,4847,4847,10,Yes,Yes,Yes,Dave,Lindenberg,970-665-7607,dlindenberg@garfieldre2.net,Larry,Brady,970-665-7608,lbrady@garfieldre2.net,Denise,Rahe,970-665-7636,drahe@garfieldre2.net,No,Yes,Yes,http://www.garfieldre2.org/domain/306,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,56,125,17,Yes,-9,-9,-9,Yes,Yes,Yes,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806270,Rocky Ford School District No. R2,601 SOUTH 8TH STREET,ROCKY FORD,81067,No,822,0,3,Yes,Yes,Yes,Ellen,Froman,(719) 254-7681,ellen.froman@rockyford.k12.co.us,Ellen,Froman,(719) 254-7681,ellen.froman@rockyford.k12.co.us,Ellen,Froman,(719) 254-7681,ellen.froman@rockyford.k12.co.us,No,Yes,Yes,http://z2.ctspublish.com/casb/Z2Browser2.html?showset=rockyford-casb,No,-9,Yes,Yes,No,No,No,No,Yes,No,0,0,32,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806300,Mountain Valley School District No. Re 1,P O BOX 127,SAGUACHE,81149,No,134,0,3,Yes,Yes,Yes,Travis,Garoutte,(719)655-0268,garouttet@valley.k12.co.us,Travis,Garoutte,(719)655-0268,garouttet@valley.k12.co.us,Travis,Garoutte,(719)655-0268,garouttet@valley.k12.co.us,No,Yes,Yes,http://mountainvalleyschool.org/images/POLICY.pdf,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,5,8,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,5,0,0,0,0,0,0,0,0,11,8,0,2,16,15,2,2,5,5
CO,COLORADO,0806330,Salida School District No. R-32,349 EAST 9TH STREET,SALIDA,81201,No,1197,0,6,Yes,Yes,Yes,David,Blackburn,(719) 530-5203,dblackburn@salidaschools.org,David,Blackburn,(719) 530-5203,dblackburn@salidaschools.org,David,Blackburn,(719) 530-5203,dblackburn@salidaschools.org,No,Yes,Yes,http://z2.ctspublish.com/casb/Z2Browser2.html?showset=salida-casb,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,20,29,8,Yes,-9,-9,-9,Yes,Yes,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,5,0,0,2,2,0,0,0,2,29,32,2,0,38,41,0,2,8,0
CO,COLORADO,0806360,Centennial School District No. R-1,P O BOX 350,SAN LUIS,81152,No,229,17,1,Yes,Yes,Yes,Brian,Crowther,719-588-7646,bcrowther@centennialschool.net,Brian,Crowther,719-588-7646,bcrowther@centennialschool.net,Brian,Crowther,719-588-7646,bcrowther@centennialschool.net,No,Yes,Yes,www.centennialschool.net,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,0,5,8,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806390,Sanford School District No. 6 in the county of Conejos and,PO BOX 39,SANFORD,81151,No,372,371,2,Yes,Yes,Yes,Kevin,Edgar,719-274-5167,kedgar@sanfordschools.org,Kevin,Edgar,719-274-5167,kedgar@sanfordschools.org,Kevin,Edgar,719-274-5167,kedgar@sanfordschools.org,No,Yes,Yes,www.sanfordschools.org,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,0,20,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,5,0,0,0,0,0,0,0,0,8,11,0,0,10,16,2,2,0,0
CO,COLORADO,0806420,Sangre de Cristo School District No. Re-22J,8751 LANE 7 N,MOSCA,81146,No,307,0,2,Yes,Yes,Yes,Brady,Stagner,7193782310,bstagner@sangreschools.org,Brady,Stagner,7193782310,bstagner@sangreschools.org,Brady,Stagner,7193782310,bstagner@sangreschools.org,No,Yes,Yes,http://sdc.schooldesk.net/Portals/SDC/District/docs/Policy%20Manual/Section%20J/JICDE.pdf,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,2,14,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806450,Sargent School District No. Re-33J,7090 NORTH COUNTY RD 2 EAST,MONTE VISTA,81144,No,406,0,3,Yes,Yes,Yes,Steven,Marantino,(719) 852-4023,smarantino@sargent.k12.co.us,Steven,Marantino,(719) 852-4023,smarantino@sargent.k12.co.us,Steven,Marantino,(719) 852-4023,smarantino@sargent.k12.co.us,No,Yes,Yes,http://www.sargent.k12.co.us/sargent-school-policies-information,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,5,0,0,2,0,0,0,0,0,14,17,0,0,16,22,0,0,0,0
CO,COLORADO,0806480,School District No. 3 in the county of El Paso and State of,1820 MAIN STREET,COLORADO SPRINGS,80911,No,9435,47,16,Yes,Yes,Yes,Kirk,Vsetecka,(719)391-3015,vseteckak@wsd3.org,Kirk,Vsetecka,(391)391-3015,vseteckak@wsd3.org,James,McGhee,(719)391-3015,mcgheej@wsd3.org,No,Yes,Yes,https://drive.google.com/file/d/0Bzcu9SFt3MSaZTFOUTUwWGRiWk0/view?usp=sharing,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,11,152,287,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,2,2,0,0,0,0,2,0,0,2,5,5,2,0,11,9,0,0,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,4,-2,-2,-2,-2,-2,Yes,8,17,0,0,0,0,2,0,5,5,23,29,2,8,40,59,0,0,5,0
CO,COLORADO,0806510,Hi-Plains R-23,350 PATRIOT DRIVE,Seibert,80834,No,123,122,1,Yes,Yes,Yes,Michael,Warren,970-664-2636,mwarren@hp-patriots.com,Michael,Warren,970-664-2636,mwarren@hp-patriots.com,Michael,Warren,970-664-2636,mwarren@hp-patriots.com,No,Yes,No,-9,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,8,8,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,0,0
CO,COLORADO,0806540,Sheridan School District No. 2,P.O. BOX 1198,ENGLEWOOD,80150,No,1538,8,5,Yes,Yes,Yes,Erica,Garcia,7208339630,egarcia@ssd2.org,Erica,Garcia,7208339630,egarcia@ssd2.org,Jenny,Pilger,7208336628,jpilger@ssd2.org,No,Yes,Yes,http://sheridan.esvbeta.com/J-Students.aspx,No,-9,Yes,Yes,No,No,No,Yes,Yes,No,0,71,68,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806570,Silverton School District No. 1 in the county of San Juan,P O BOX 128,SILVERTON,81433,No,74,11,3,Yes,Yes,Yes,Kim,White,970-387-5544,supt@silvertonschool.org,Kim,White,970-387-5544,supt@silvertonschool.org,Kim,White,970-387-5544,supt@silvertonschool.org,No,Yes,Yes,silvertonschool.org,No,-9,Yes,No,Yes,Yes,Yes,No,Yes,Yes,0,0,5,2,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806600,Big Sandy School District No. 100J,P O BOX 68,SIMLA,80835,No,301,0,3,Yes,Yes,Yes,Steve,Wilson,(719) 541-2292,swilson@bigsandy100j.org,Steve,Wilson,(719) 541-2292,swilson@bigsandy100j.org,Steve,Wilson,(719) 541-2292,swilson@bigsandy100j.org,No,Yes,No,-9,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,8,11,5,Yes,-9,-9,-9,Yes,No,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,2,0,0,0,0,0,2,0,0,5,5,0,0,7,9,0,0,2,0
CO,COLORADO,0806630,Springfield School District No. Re-4,389 TIPTON STREET,SPRINGFIELD,81073,No,307,0,2,Yes,Yes,Yes,Kyle,Lasley,719-523-6522,kyle.lasley@spre4.org,Kyle,Lasley,719-523-6522,kyle.lasley@spre4.org,Desirae,Mundell,719-523-4391,desirae.mundell@spre4.org,No,Yes,Yes,http://www.spre4.org/documents-1,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,0,20,26,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,5,8,0,0,5,8,0,0,0,0
CO,COLORADO,0806660,Steamboat Springs School District No. Re 2,325 7TH ST.,STEAMBOAT SPRINGS,80487,No,2563,0,7,Yes,No,No,Luke,Dewolfe,(970)879-1562,ldewolfe@ssk12.org,-9,-9,-9,-9,-9,-9,-9,-9,No,Yes,Yes,http://www.steamboatschools.net,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2,23,38,2,Yes,-9,-9,-9,Yes,Yes,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,8,2,0,0,0,0,0,0,0,23,17,2,2,32,27,0,2,8,5
CO,COLORADO,0806690,School District No. Re-1 Valley,301 HAGEN STREET,STERLING,80751,No,2291,2,7,Yes,Yes,Yes,Laurie,Kjosness,(970)522-0792 x1240,kjosnessl@re1valleyschools.org,Ron,Marastica,(970)522-0792 x1230,marosticar@re1valleyschools.org,Laurie,Kjosness,(970)522-0792 x1240,kjosnessl@re1valleyschools.org,No,Yes,Yes,http://z2.ctspublish.com/casb/Z2Browser2.html?showset=re-1valley-casb,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,32,68,71,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
