SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,8,COLORADO,CO,HORIZONS K-8 SCHOOL,Boulder Valley School District No. Re2,1,,CO-0480,802490,CO-0480-6642,80249006199,806199,4545 SIOUX DRIVE,,,BOULDER,CO,80303,,4545 SIOUX DRIVE,,,BOULDER,CO,80303,3732.0,(720)561-5580,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,Yes,0480,Boulder Valley School District No. Re2,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,PIONEER BILINGUAL ELEMENTARY SCHOOL,Boulder Valley School District No. Re2,1,,CO-0480,802490,CO-0480-6962,80249006200,806200,101 E. BASELINE ROAD,,,LAFAYETTE,CO,80026,,101 E. BASELINE ROAD,,,LAFAYETTE,CO,80026,2402.0,(720)561-7800,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,BOULDER UNIVERSAL,Boulder Valley School District No. Re2,1,,CO-0480,802490,CO-0480-0930,80249006463,806463,6500 EAST ARAPAHOE ROAD,,,BOULDER,CO,80303,,6500 EAST ARAPAHOE ROAD,,,BOULDER,CO,80303,1407.0,(720)561-6253,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,KG,12,Other,As reported
2018-2019,8,COLORADO,CO,MAPLETON EARLY CHILDHOOD CENTER,Boulder Valley School District No. Re2,1,,CO-0480,802490,CO-0480-5617,80249006571,806571,840 MAPLETON AVENUE,,,BOULDER,CO,80304,,840 MAPLETON AVENUE,,,BOULDER,CO,80304,,(720)561-6200,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,MEADOWLARK SCHOOL,Boulder Valley School District No. Re2,1,,CO-0480,802490,CO-0480-2639,80249006716,806716,2300 SWEET MEADOW LANE,,,ERIE,CO,80516,,2300 SWEET MEADOW LANE,,,ERIE,CO,80516,,(720)561-5104,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,8,COLORADO,CO,BRANSON SCHOOL,Branson Reorganized School District No. 82,1,,CO-1750,802520,CO-1750-0978,80252000141,800141,P O BOX 128,,,BRANSON,CO,81027,128.0,101 SADDLEROCK DRIVE,,,BRANSON,CO,81027,,(719)946-5531,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported
2018-2019,8,COLORADO,CO,BRANSON SCHOOL ONLINE,Branson Reorganized School District No. 82,1,,CO-1750,802520,CO-1750-0948,80252001728,801728,P O BOX 128,,,BRANSON,CO,81027,,101 SADDLE ROCK DRIVE,,,BRANSON,CO,81027,,(719)946-5531,http://www.bransonschoolonline.com,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,KG,12,Other,As reported
2018-2019,8,COLORADO,CO,BRIGGSDALE ELEMENTARY SCHOOL,School District No. Re-10 in the county of Weld and State o,1,,CO-3146,802550,CO-3146-1008,80255000142,800142,P O BOX 125,,,BRIGGSDALE,CO,80611,125.0,515 LESLIE STREET,,,BRIGGSDALE,CO,80611,,(970)656-3417,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,BRIGGSDALE UNDIVIDED HIGH SCHOOL,School District No. Re-10 in the county of Weld and State o,1,,CO-3146,802550,CO-3146-1012,80255000143,800143,P O BOX 125,,,BRIGGSDALE,CO,80611,125.0,515 LESLIE STREET,,,BRIGGSDALE,CO,80611,,(970)657-3417,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,06,12,High,As reported
2018-2019,8,COLORADO,CO,BRIGHTON HIGH SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-1022,80258000144,800144,270 SOUTH 8TH AVENUE,,,BRIGHTON,CO,80601,3295.0,270 SOUTH 8TH AVENUE,,,BRIGHTON,CO,80601,2132.0,(303)655-4200,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,HENDERSON ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-3900,80258000146,800146,12301 EAST 124TH AVENUE,,,HENDERSON,CO,80640,,12301 EAST 124TH AVENUE,,,HENDERSON,CO,80640,9413.0,(303)655-2700,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,NORTH ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-6294,80258000148,800148,89 NORTH 6TH AVENUE,,,BRIGHTON,CO,80601,3295.0,89 NORTH 6TH AVENUE,,,BRIGHTON,CO,80601,1767.0,(303)655-2500,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,NORTHEAST ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-6395,80258000149,800149,1605 LONGSPEAK,,,BRIGHTON,CO,80601,3295.0,1605 LONGSPEAK,,,BRIGHTON,CO,80601,1787.0,(303)655-2550,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,8,COLORADO,CO,SOUTH ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-8060,80258000150,800150,305 SOUTH 5TH AVENUE,,,BRIGHTON,CO,80601,3295.0,305 SOUTH 5TH AVENUE,,,BRIGHTON,CO,80601,2111.0,(303)655-2600,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SOUTHEAST ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-8130,80258000151,800151,1595 SOUTHERN STREET,,,BRIGHTON,CO,80601,3295.0,1595 SOUTHERN STREET,,,BRIGHTON,CO,80601,3603.0,(303)866-2650,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,VIKAN MIDDLE SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-9230,80258000152,800152,879 JESSUP STREET,,,BRIGHTON,CO,80601,3295.0,879 JESSUP STREET,,,BRIGHTON,CO,80601,3258.0,(303)655-4050,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,BRIGHTON HERITAGE ACADEMY,School District 27J,1,,CO-0040,802580,CO-0040-1021,80258000729,800729,830 BRIDGE STREET,,,BRIGHTON,CO,80601,3295.0,830 BRIDGE STREET,,,BRIGHTON,CO,80601,2253.0,(303)655-2850,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,06,12,High,As reported
2018-2019,8,COLORADO,CO,OVERLAND TRAIL MIDDLE SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-6638,80258001377,801377,455 NORTH 19TH AVENUE,,,BRIGHTON,CO,80601,3295.0,455 NORTH 19TH AVENUE,,,BRIGHTON,CO,80601,3501.0,(303)655-4000,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,BROMLEY EAST CHARTER SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-1052,80258001729,801729,356 LONGSPUR DRIVE,,,BRIGHTON,CO,80601,3295.0,356 LONGSPUR DRIVE,,,BRIGHTON,CO,80601,8700.0,(720)685-3297,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0040,School District 27J,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,8,COLORADO,CO,JOHN W THIMMIG ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-8032,80258001822,801822,11453 OSWEGO STREET,,,HENDERSON,CO,80640,,11453 OSWEGO STREET,,,HENDERSON,CO,80640,7612.0,(303)655-2750,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,BELLE CREEK CHARTER SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-0700,80258001948,801948,9290 EAST 107TH AVENUE,,,HENDERSON,CO,80640,,9290 EAST 107TH AVENUE,,,HENDERSON,CO,80640,8964.0,(303)468-0160,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0040,School District 27J,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,MARY E PENNOCK ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-5615,80258001949,801949,3707 ESTRELLA STREET,,,BRIGHTON,CO,80601,3295.0,3707 ESTRELLA STREET,,,BRIGHTON,CO,80601,4268.0,(720)685-7500,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SECOND CREEK ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-7714,80258001950,801950,9950 LAREDO DRIVE,,,COMMERCE CITY,CO,80022,,9950 LAREDO DRIVE,,,COMMERCE CITY,CO,80022,9268.0,(720)685-7550,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,PRAIRIE VIEW HIGH SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-7129,80258002003,802003,12909 EAST 120TH AVENUE,,,HENDERSON,CO,80640,,12909 E 120TH AVE,,,HENDERSON,CO,80640,9146.0,(303)655-8800,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,LANDMARK ACADEMY AT REUNION,School District 27J,1,,CO-0040,802580,CO-0040-4950,80258006325,806325,10566 MEMPHIS STREET,,,COMMERCE CITY,CO,80022,,10566 MEMPHIS STREET,,,COMMERCE CITY,CO,80022,6236.0,(303)287-2901,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0040,School District 27J,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,WEST RIDGE ELEMENTARY,School District 27J,1,,CO-0040,802580,CO-0040-9426,80258006326,806326,13102 MONACO STREET,,,THORNTON,CO,80602,,13102 MONACO STREET,,,THORNTON,CO,80602,4693.0,(720)685-5300,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,ADAMS YOUTH SERVICE CENTER,School District 27J,1,,CO-0040,802580,CO-0040-9801,80258006343,806343,1933 EAST BRIDGE STREET,,,BRIGHTON,CO,80601,,1933 EAST BRIDGE STREET,,,BRIGHTON,CO,80601,,(303)659-4450,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,04,12,Other,As reported
2018-2019,8,COLORADO,CO,PRAIRIE VIEW MIDDLE SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-7131,80258006362,806362,12915 EAST 120TH AVENUE,,,HENDERSON,CO,80640,,12915 EAST 120TH AVENUE,,,HENDERSON,CO,80640,9146.0,(720)685-5400,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,SD 27J PRESCHOOL AT THE BRIGHTON LRC,School District 27J,1,,CO-0040,802580,CO-0040-7725,80258006377,806377,1850 EGBERT SUITE G20,,,BRIGHTON,CO,80601,,1850 EGBERT SUITE G20,,,BRIGHTON,CO,80601,2484.0,(720)685-5490,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,TURNBERRY ELEMENTARY,School District 27J,1,,CO-0040,802580,CO-0040-8820,80258006401,806401,13069 EAST 106TH PLACE,,,COMMERCE CITY,CO,80022,,13069 EAST 106TH PLACE,,,COMMERCE CITY,CO,80022,7032.0,(720)685-5350,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,OTHO E STUART MIDDLE SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-6702,80258006420,806420,15955 EAST 101ST WAY,,,COMMERCE CITY,CO,80022,,15955 EAST 101ST WAY,,,COMMERCE CITY,CO,80022,7181.0,(720)685-5500,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,FOUNDATIONS ACADEMY,School District 27J,1,,CO-0040,802580,CO-0040-2945,80258006465,806465,340 SOUTH 45TH AVENUE,,,BRIGHTON,CO,80601,,340 SOUTH 45TH AVENUE,,,BRIGHTON,CO,80601,4652.0,(303)659-9519,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0040,School District 27J,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,EAGLE RIDGE ACADEMY,School District 27J,1,,CO-0040,802580,CO-0040-2399,80258006474,806474,3551 SOUTHERN STREET,,,BRIGHTON,CO,80601,,3551 SOUTHERN STREET,,,BRIGHTON,CO,80601,15.0,(303)345-4380,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0040,School District 27J,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,BRANTNER ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-1013,80258006549,806549,7800 E. 133RD AVENUE,,,THORNTON,CO,80602,,7800 E. 133RD AVENUE,,,THORNTON,CO,80602,8471.0,(720)685-5050,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,BOLT ACADEMY,School District 27J,1,,CO-0040,802580,CO-0040-1560,80258006575,806575,1850 EGBERT STREET,,,BRIGHTON,CO,80601,,1850 EGBERT STREET,,,BRIGHTON,CO,80601,,(720)685-5475,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,REUNION ELEMENTARY SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-7318,80258006718,806718,11021 LANDMARK DRIVE,,,COMMERCE CITY,CO,80022,,11021 LANDMARK DRIVE,,,COMMERCE CITY,CO,80022,,(720)685-8501,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,RIVERDALE RIDGE HIGH SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-7340,80258006738,806738,13380 YOSEMITE STREET,,,THORNTON,CO,80602,,13380 YOSEMITE STREET,,,THORNTON,CO,80602,8326.0,(303)655-6800,,3,New,3,New,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,09,10,Secondary,As reported
2018-2019,8,COLORADO,CO,RODGER QUIST MIDDLE SCHOOL,School District 27J,1,,CO-0040,802580,CO-0040-7351,80258006753,806753,13451 YOSEMITE STREET,,,THORNTON,CO,80602,,13451 YOSEMITE STREET,,,THORNTON,CO,80602,8326.0,(303)655-6950,,3,New,3,New,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,BRUSH MIDDLE SCHOOL,School District No. Re-2 Brush,1,,CO-2395,802610,CO-2395-1094,80261000153,800153,527 INDUSTRIAL PARK RD,,,BRUSH,CO,80723,585.0,401 HOWARD,,,BRUSH,CO,80723,2160.0,(970)842-5035,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,BRUSH HIGH SCHOOL,School District No. Re-2 Brush,1,,CO-2395,802610,CO-2395-1096,80261000154,800154,527 INDUSTRIAL PARK RD,,,BRUSH,CO,80723,585.0,400 WEST ROAD,,,BRUSH,CO,80723,2332.0,(970)842-5171,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,BEAVER VALLEY ELEMENTARY SCHOOL,School District No. Re-2 Brush,1,,CO-2395,802610,CO-2395-1438,80261000155,800155,527 INDUSTRIAL PARK RD,,,BRUSH,CO,80723,585.0,420 GLACIER AVENUE,,,BRUSH,CO,80723,1324.0,(970)842-4794,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2018-2019,8,COLORADO,CO,THOMSON PRIMARY SCHOOL,School District No. Re-2 Brush,1,,CO-2395,802610,CO-2395-8832,80261000156,800156,527 INDUSTRIAL PARK RD,,,BRUSH,CO,80723,585.0,422 RAY STREET,,,BRUSH,CO,80723,2426.0,(970)842-5139,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,02,Elementary,As reported
2018-2019,8,COLORADO,CO,BUENA VISTA HIGH SCHOOL,Buena Vista School District No. R-31,1,,CO-0490,802640,CO-0490-1130,80264000157,800157,P O BOX 2027,,,BUENA VISTA,CO,81211,2027.0,559 Railroad,,,BUENA VISTA,CO,81211,,(719)395-7100,http://www.bvschools.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,HARRY L MC GINNIS MIDDLE SCHOOL,Buena Vista School District No. R-31,1,,CO-0490,802640,CO-0490-1132,80264000158,800158,P O BOX 2027,,,BUENA VISTA,CO,81211,2027.0,549 Railroad,,,BUENA VISTA,CO,81211,,(719)395-7060,http://www.bvschools.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,AVERY/PARSONS ELEMENTARY SCHOOL,Buena Vista School District No. R-31,1,,CO-0490,802640,CO-0490-4306,80264000159,800159,P O BOX 2027,,,BUENA VISTA,CO,81211,2027.0,516 EAST MAIN STREET,,,BUENA VISTA,CO,81211,,(719)395-7020,http://www.bvschools.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,CHAFFEE COUNTY HIGH SCHOOL,Buena Vista School District No. R-31,1,,CO-0490,802640,CO-0490-1508,80264006155,806155,P O BOX 2027,,,BUENA VISTA,CO,81211,2027.0,613 EAST MAIN STREET,,,BUENA VISTA,CO,81211,,(719)395-4064,http://www.bvschools.org,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,07,12,High,As reported
2018-2019,8,COLORADO,CO,BURLINGTON ELEMENTARY SCHOOL,Burlington Public School District No. RE-6J,1,,CO-1500,802670,CO-1500-1144,80267000160,800160,450 11TH STREET,,,BURLINGTON,CO,80807,1799.0,450 11TH STREET,,,BURLINGTON,CO,80807,1710.0,(719)346-8166,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,PK,04,Elementary,As reported
2018-2019,8,COLORADO,CO,BURLINGTON MIDDLE SCHOOL,Burlington Public School District No. RE-6J,1,,CO-1500,802670,CO-1500-1150,80267000161,800161,2600 ROSE AVENUE,,,BURLINGTON,CO,80807,1399.0,2600 ROSE AVENUE,,,BURLINGTON,CO,80807,1377.0,(719)346-5440,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,05,08,Middle,As reported
2018-2019,8,COLORADO,CO,BURLINGTON HIGH SCHOOL,Burlington Public School District No. RE-6J,1,,CO-1500,802670,CO-1500-1152,80267000162,800162,380 MIKE LOUNGE DRIVE,,,BURLINGTON,CO,80807,2299.0,380 MIKE LOUNGE DRIVE,,,BURLINGTON,CO,80807,2222.0,(719)346-8455,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,BYERS ELEMENTARY SCHOOL,Byers School District No. 32J,1,,CO-0190,802700,CO-0190-1168,80270000163,800163,444 EAST FRONT STREET,,,BYERS,CO,80103,,444 EAST FRONT STREET,,,BYERS,CO,80103,9727.0,(303)822-5292,http://www.byers32j.k12.co.us,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,8,COLORADO,CO,BYERS JUNIOR-SENIOR HIGH SCHOOL,Byers School District No. 32J,1,,CO-0190,802700,CO-0190-1176,80270000164,800164,444 EAST FRONT STREET,,,BYERS,CO,80103,,444 EAST FRONT STREET,,,BYERS,CO,80103,9727.0,(303)822-5292,http://www.byers32j.k12.co.us,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,07,12,High,As reported
2018-2019,8,COLORADO,CO,COLORADO VIRTUAL ACADEMY (COVA),Byers School District No. 32J,1,,CO-0190,802700,CO-0190-1752,80270001944,801944,165 S. UNION BLVD #777,,,LAKEWOOD,CO,80228,,165 S. UNION BLVD,,,LAKEWOOD,CO,80228,,(303)255-4650,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0190,Byers School District No. 32J,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,VALIANT ACADEMY HIGH SCHOOL,Byers School District No. 32J,1,,CO-0190,802700,CO-0190-3362,80270006548,806548,165 SOUTH UNION BLVD SUITE 777,,,LAKEWOOD,CO,80228,,165 SOUTH UNION BLVD SUITE 777,,,LAKEWOOD,CO,80228,,(303)822-5292,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0190,Byers School District No. 32J,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
