SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,15,HAWAII,HI,Hawaii Technology Academy - PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-551,150003000295,1500295,94-450 Mokuola St,,,Waipahu,HI,96797,,94-450 Mokuola St,,,Waipahu,HI,96797,,(808)676-5444,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
2018-2019,15,HAWAII,HI,Ewa Makai Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-296,150003000296,1500296,91-6291 Kapolei Pkwy,,,Ewa Beach,HI,96706,,91-6291 Kapolei Pkwy,,,Ewa Beach,HI,96706,,(808)687-9500,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Puu Kukui Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-436,150003000297,1500297,3700 Kehalani Mauka Parkway,,,Wailuku,HI,96793,,3700 Kehalani Mauka Parkway,,,Wailuku,HI,96793,,(808)727-3000,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,School for Examining Essential Questions of Sustainability,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-567,150003000298,1500298,845 22nd Ave,,,Honolulu,HI,96816,,845 22nd Ave,,,Honolulu,HI,96816,,(808)677-3377,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Malama Honua Learning Center PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-4-550,150003000299,1500299,41-054 Ehukai St,,,Waimanalo,HI,96795,,41-054 Ehukai St,,,Waimanalo,HI,96795,,(808)259-5522,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Hookele Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-293,150003000300,1500300,91-511 Kunehi St,,,Kapolei,HI,96707,,91-511 Kunehi St,,,Kapolei,HI,96707,,(808)687-9465,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Ka'u Learning Academy - PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-552,150003000301,1500301,94-1581 Kaulua Circle,,,Naalehu,HI,96772,,94-1581 Kaulua Circle,,,Naalehu,HI,96772,,(808)498-0761,,2,Closed,2,Closed,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,M,M,Not Reported,As reported
2018-2019,15,HAWAII,HI,Kapolei Charter School by Goodwill Hawaii,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-555,150003000302,1500302,2140 Lauwiliwili St,,,Kapolei,HI,96706,,2140 Lauwiliwili St,,,Kapolei,HI,96706,,(808)836-0313,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,09,10,Secondary,As reported
2018-2019,15,HAWAII,HI,Kamalani Academy,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-553,150003000303,1500303,1403 California Ave,,,Wahiawa,HI,96786,,1403 California Ave,,,Wahiawa,HI,96786,,(808)203-2992,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,15,HAWAII,HI,Alaka'i O Kaua'i Charter School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-7-558,150003000304,1500304,2-4035 Kaumualii Hwy,,,Koloa,HI,96746,,2-4035 Kaumualii Hwy,,,Koloa,HI,96746,,(808)635-5110,,3,New,3,New,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
